order_id,customer_id,product_category,product_name,quantity,unit_price,total_amount,order_date,customer_age,customer_gender,customer_city
ORD_00005485,CUST_001508,Home & Garden,Garden Tools,4,206.53,826.11,2023-05-29,36,Female,西安
ORD_00005486,CUST_001408,Beauty,Makeup Kit,2,121.6,243.2,2023-02-24,51,Female,南京
ORD_00005487,CUST_000463,Toys,Puzzle,4,132.44,529.77,2023-04-03,42,Female,北京
ORD_00005488,CUST_000835,Home & Garden,Vacuum Cleaner,5,389.35,1946.73,2023-11-27,31,Male,西安
ORD_00005489,CUST_001752,Beauty,Skincare Set,4,124.59,498.35,2023-06-12,59,Male,杭州
ORD_00005490,CUST_000387,Electronics,AirPods,2,1036.67,2073.33,2023-03-26,25,Male,青岛
ORD_00005491,CUST_001833,Automotive,Car Accessories,5,336.82,1684.12,2023-04-01,27,Female,深圳
ORD_00005492,CUST_000975,Health,Protein Powder,4,318.68,1274.72,2023-09-10,26,Female,上海
ORD_00005493,CUST_000753,Clothing,Sweater,4,334.59,1338.35,2023-09-27,39,Female,深圳
ORD_00005494,CUST_000027,Health,Protein Powder,1,226.69,226.69,2023-04-08,53,Female,武汉
ORD_00005495,CUST_001007,Health,Protein Powder,4,286.42,1145.66,2023-06-14,65,Female,郑州
ORD_00005496,CUST_000216,Sports,Tennis Racket,2,327.36,654.73,2023-12-03,66,Female,上海
ORD_00005497,CUST_000898,Toys,Board Game,1,133.27,133.27,2023-04-05,52,Male,广州
ORD_00005498,CUST_001349,Health,Protein Powder,1,319.84,319.84,2023-12-17,34,Female,重庆
ORD_00005499,CUST_000175,Clothing,Jeans,3,305.75,917.26,2023-12-19,29,Female,重庆
ORD_00005500,CUST_000294,Sports,Tennis Racket,4,440.63,1762.54,2023-11-16,22,Male,南京
ORD_00005501,CUST_000821,Health,First Aid Kit,5,109.88,549.42,2023-09-05,49,Male,重庆
ORD_00005502,CUST_001210,Clothing,T-Shirt,4,34.13,136.5,2023-07-20,47,Male,深圳
ORD_00005503,CUST_001519,Clothing,Sneakers,1,20.97,20.97,2023-12-23,20,Male,成都
ORD_00005504,CUST_000133,Sports,Yoga Mat,1,184.21,184.21,2023-01-29,53,Male,郑州
ORD_00005505,CUST_001998,Books,Python Programming,3,60.83,182.49,2023-11-02,28,Female,上海
ORD_00005506,CUST_000694,Books,Python Programming,4,56.44,225.77,2023-11-12,27,Female,青岛
ORD_00005507,CUST_001219,Sports,Tennis Racket,2,417.5,835.0,2023-05-26,55,Male,成都
ORD_00005508,CUST_000252,Books,Machine Learning,4,24.82,99.27,2023-10-02,68,Male,杭州
ORD_00005509,CUST_001717,Beauty,Skincare Set,2,87.52,175.04,2023-11-11,57,Female,广州
ORD_00005510,CUST_001486,Beauty,Face Mask,2,34.71,69.42,2023-02-17,36,Male,郑州
ORD_00005511,CUST_000571,Automotive,Dash Cam,2,226.4,452.81,2023-10-10,25,Female,广州
ORD_00005512,CUST_001462,Automotive,Car Cover,3,102.78,308.33,2023-04-15,44,Female,武汉
ORD_00005513,CUST_001192,Food,Organic Tea,5,15.78,78.92,2023-10-01,29,Male,西安
ORD_00005514,CUST_000560,Automotive,Dash Cam,4,231.62,926.46,2023-01-07,37,Female,西安
ORD_00005515,CUST_001617,Automotive,Car Accessories,2,329.68,659.35,2023-05-13,61,Male,天津
ORD_00005516,CUST_001319,Sports,Tennis Racket,2,411.63,823.27,2023-02-02,43,Female,杭州
ORD_00005517,CUST_000730,Beauty,Hair Dryer,3,120.93,362.79,2023-11-17,39,Female,武汉
ORD_00005518,CUST_001366,Food,Chocolate,5,60.16,300.81,2023-10-24,35,Male,天津
ORD_00005519,CUST_001946,Sports,Tennis Racket,2,328.41,656.82,2023-08-20,29,Male,杭州
ORD_00005520,CUST_000993,Toys,LEGO Set,3,22.27,66.82,2023-04-12,20,Female,西安
ORD_00005521,CUST_000572,Clothing,Jacket,4,247.44,989.76,2023-07-20,41,Male,苏州
ORD_00005522,CUST_001573,Beauty,Perfume,5,17.88,89.39,2023-02-25,49,Male,天津
ORD_00005523,CUST_000222,Clothing,Jeans,4,276.14,1104.54,2023-05-27,27,Female,北京
ORD_00005524,CUST_000514,Beauty,Face Mask,5,49.32,246.58,2023-07-09,62,Female,重庆
ORD_00005525,CUST_001019,Books,Machine Learning,5,26.09,130.46,2023-11-01,63,Male,成都
ORD_00005526,CUST_001287,Clothing,Dress,1,216.89,216.89,2023-01-13,51,Female,天津
ORD_00005527,CUST_000061,Clothing,T-Shirt,4,35.13,140.52,2023-12-07,59,Male,苏州
ORD_00005528,CUST_001512,Electronics,iPad,5,3326.39,16631.93,2023-06-16,49,Male,南京
ORD_00005529,CUST_001701,Electronics,AirPods,5,925.44,4627.18,2023-03-09,55,Male,南京
ORD_00005530,CUST_001021,Health,Protein Powder,1,325.55,325.55,2023-03-18,65,Male,广州
ORD_00005531,CUST_000055,Clothing,Sweater,4,277.32,1109.27,2023-10-18,36,Female,青岛
ORD_00005532,CUST_000784,Food,Chocolate,4,75.42,301.68,2023-02-05,69,Male,深圳
ORD_00005533,CUST_001392,Home & Garden,Kitchen Set,4,584.37,2337.49,2023-11-25,46,Male,长沙
ORD_00005534,CUST_000313,Home & Garden,Garden Tools,3,236.95,710.86,2023-10-01,31,Female,广州
ORD_00005535,CUST_001274,Food,Snack Box,4,39.46,157.85,2023-01-01,30,Male,广州
ORD_00005536,CUST_000198,Automotive,Dash Cam,3,194.41,583.22,2023-05-09,31,Male,北京
ORD_00005537,CUST_000157,Health,Vitamins,5,32.66,163.3,2023-02-08,66,Female,成都
ORD_00005538,CUST_001540,Toys,Board Game,5,135.54,677.72,2023-06-08,47,Female,重庆
ORD_00005539,CUST_001572,Beauty,Face Mask,2,37.74,75.49,2023-09-13,67,Female,深圳
ORD_00005540,CUST_001624,Beauty,Perfume,3,19.29,57.86,2023-03-30,27,Male,北京
ORD_00005541,CUST_000414,Home & Garden,Vacuum Cleaner,5,310.16,1550.81,2023-05-27,59,Female,南京
ORD_00005542,CUST_001356,Beauty,Face Mask,2,49.03,98.05,2023-04-11,49,Male,南京
ORD_00005543,CUST_001005,Toys,LEGO Set,3,19.45,58.34,2023-10-18,42,Male,郑州
ORD_00005544,CUST_000536,Toys,Action Figure,5,149.54,747.7,2023-03-17,52,Female,苏州
ORD_00005545,CUST_000704,Automotive,Car Accessories,3,322.03,966.08,2023-03-17,59,Female,北京
ORD_00005546,CUST_001761,Toys,Action Figure,1,146.49,146.49,2023-12-22,52,Male,杭州
ORD_00005547,CUST_001120,Electronics,Samsung Galaxy,2,5328.68,10657.36,2023-11-24,61,Male,天津
ORD_00005548,CUST_001951,Automotive,Dash Cam,1,199.38,199.38,2023-08-11,28,Male,西安
ORD_00005549,CUST_000065,Beauty,Skincare Set,1,95.99,95.99,2023-11-23,22,Female,天津
ORD_00005550,CUST_001803,Clothing,Jeans,4,246.3,985.21,2023-04-17,40,Male,上海
ORD_00005551,CUST_000786,Beauty,Makeup Kit,1,126.48,126.48,2023-07-11,54,Female,郑州
ORD_00005552,CUST_000645,Sports,Dumbbells,1,202.35,202.35,2023-01-21,62,Male,上海
ORD_00005553,CUST_000907,Beauty,Perfume,3,18.73,56.18,2023-11-02,53,Male,成都
ORD_00005554,CUST_000074,Electronics,MacBook Pro,5,4090.81,20454.06,2023-04-29,19,Female,长沙
ORD_00005555,CUST_000363,Toys,Puzzle,4,110.63,442.53,2023-03-05,60,Male,天津
ORD_00005556,CUST_001351,Automotive,Car Cover,4,103.42,413.66,2023-05-31,65,Male,西安
ORD_00005557,CUST_000621,Health,Thermometer,1,173.02,173.02,2023-09-13,22,Male,成都
ORD_00005558,CUST_000337,Beauty,Face Mask,5,39.0,195.01,2023-11-17,62,Female,青岛
ORD_00005559,CUST_000883,Clothing,Dress,4,161.78,647.1,2023-12-15,48,Female,广州
ORD_00005560,CUST_000640,Health,Thermometer,1,179.83,179.83,2023-01-02,67,Female,天津
ORD_00005561,CUST_000797,Beauty,Face Mask,1,47.75,47.75,2023-05-26,28,Male,深圳
ORD_00005562,CUST_001565,Clothing,Jeans,3,245.17,735.51,2023-07-23,20,Female,广州
ORD_00005563,CUST_001166,Health,Protein Powder,3,241.8,725.4,2023-02-28,48,Male,广州
ORD_00005564,CUST_001005,Health,Vitamins,1,35.04,35.04,2023-06-16,42,Male,郑州
ORD_00005565,CUST_001135,Health,Protein Powder,1,310.67,310.67,2023-10-06,29,Female,广州
ORD_00005566,CUST_001105,Toys,Remote Car,2,64.26,128.51,2023-06-03,60,Male,重庆
ORD_00005567,CUST_000963,Beauty,Hair Dryer,4,121.91,487.65,2023-08-23,54,Female,天津
ORD_00005568,CUST_001152,Clothing,Sneakers,5,26.38,131.89,2023-02-02,60,Female,重庆
ORD_00005569,CUST_001038,Electronics,iPad,1,2640.23,2640.23,2023-03-10,51,Male,西安
ORD_00005570,CUST_000802,Books,AI Handbook,5,38.78,193.92,2023-11-16,38,Female,北京
ORD_00005571,CUST_001014,Food,Organic Tea,4,16.85,67.4,2023-02-11,50,Male,西安
ORD_00005572,CUST_001989,Sports,Dumbbells,2,208.32,416.64,2023-03-11,27,Female,南京
ORD_00005573,CUST_001264,Health,Protein Powder,5,304.58,1522.92,2023-11-19,55,Male,苏州
ORD_00005574,CUST_000723,Automotive,Car Cover,3,77.76,233.27,2023-04-09,53,Male,成都
ORD_00005575,CUST_000583,Home & Garden,Kitchen Set,1,539.54,539.54,2023-06-20,20,Female,西安
ORD_00005576,CUST_000126,Electronics,Samsung Galaxy,2,5176.25,10352.5,2023-07-21,22,Female,武汉
ORD_00005577,CUST_001210,Electronics,MacBook Pro,4,3338.9,13355.61,2023-06-30,47,Male,深圳
ORD_00005578,CUST_000263,Sports,Yoga Mat,3,175.67,527.0,2023-06-10,69,Male,青岛
ORD_00005579,CUST_000715,Automotive,Car Accessories,3,303.55,910.65,2023-02-04,42,Female,广州
ORD_00005580,CUST_001520,Food,Organic Tea,5,16.16,80.79,2023-03-09,21,Male,深圳
ORD_00005581,CUST_000056,Automotive,Dash Cam,1,234.93,234.93,2023-11-09,36,Male,武汉
ORD_00005582,CUST_001826,Food,Coffee Beans,5,19.27,96.35,2023-01-07,63,Male,苏州
ORD_00005583,CUST_000699,Sports,Dumbbells,1,285.86,285.86,2023-04-01,62,Female,天津
ORD_00005584,CUST_000200,Beauty,Skincare Set,3,109.92,329.76,2023-05-30,28,Male,成都
ORD_00005585,CUST_000707,Sports,Running Shoes,4,142.2,568.8,2023-01-06,56,Female,上海
ORD_00005586,CUST_000844,Sports,Running Shoes,2,158.51,317.02,2023-03-07,61,Male,南京
ORD_00005587,CUST_000116,Health,Vitamins,2,34.23,68.46,2023-08-02,57,Female,长沙
ORD_00005588,CUST_000501,Books,Web Development,4,24.63,98.52,2023-11-23,22,Female,上海
ORD_00005589,CUST_000481,Food,Honey,2,59.51,119.03,2023-11-05,56,Female,郑州
ORD_00005590,CUST_000640,Food,Organic Tea,2,12.64,25.29,2023-05-04,67,Female,天津
ORD_00005591,CUST_000174,Health,First Aid Kit,4,103.43,413.72,2023-09-01,60,Female,青岛
ORD_00005592,CUST_000135,Home & Garden,Garden Tools,1,280.55,280.55,2023-12-12,22,Female,深圳
ORD_00005593,CUST_000235,Home & Garden,Sofa,5,122.96,614.82,2023-12-23,51,Male,上海
ORD_00005594,CUST_000348,Electronics,Samsung Galaxy,4,4230.2,16920.82,2023-10-12,54,Female,重庆
ORD_00005595,CUST_001103,Home & Garden,Kitchen Set,1,548.66,548.66,2023-05-23,20,Female,深圳
ORD_00005596,CUST_000077,Beauty,Perfume,4,15.71,62.82,2023-03-25,25,Female,北京
ORD_00005597,CUST_001348,Beauty,Skincare Set,1,114.5,114.5,2023-11-16,51,Female,西安
ORD_00005598,CUST_001164,Toys,LEGO Set,4,24.25,96.99,2023-10-21,40,Female,郑州
ORD_00005599,CUST_001847,Sports,Basketball,1,114.5,114.5,2023-03-04,37,Female,深圳
ORD_00005600,CUST_000547,Electronics,Samsung Galaxy,3,5268.78,15806.35,2023-02-08,45,Female,青岛
ORD_00005601,CUST_001426,Beauty,Hair Dryer,2,119.62,239.24,2023-02-14,21,Male,西安
ORD_00005602,CUST_001205,Electronics,Samsung Galaxy,1,5267.86,5267.86,2023-04-15,44,Female,武汉
ORD_00005603,CUST_000649,Sports,Dumbbells,5,265.9,1329.49,2023-06-20,22,Female,青岛
ORD_00005604,CUST_001169,Sports,Dumbbells,4,258.35,1033.4,2023-06-10,62,Female,天津
ORD_00005605,CUST_000661,Toys,Remote Car,3,50.65,151.95,2023-03-24,30,Male,天津
ORD_00005606,CUST_000201,Automotive,Car Accessories,5,295.15,1475.76,2023-10-09,55,Male,苏州
ORD_00005607,CUST_001001,Clothing,T-Shirt,3,38.11,114.34,2023-07-14,51,Male,南京
ORD_00005608,CUST_001415,Health,Protein Powder,5,275.04,1375.19,2023-09-06,65,Male,成都
ORD_00005609,CUST_000422,Home & Garden,Sofa,5,136.4,681.99,2023-02-09,63,Male,苏州
ORD_00005610,CUST_001018,Toys,LEGO Set,5,23.74,118.68,2023-01-17,45,Female,西安
ORD_00005611,CUST_001662,Automotive,Dash Cam,1,240.02,240.02,2023-11-09,69,Female,西安
ORD_00005612,CUST_001367,Home & Garden,Sofa,5,116.17,580.87,2023-10-08,69,Male,郑州
ORD_00005613,CUST_000342,Food,Snack Box,2,40.32,80.64,2023-11-23,40,Male,郑州
ORD_00005614,CUST_000614,Sports,Yoga Mat,1,215.75,215.75,2023-10-30,61,Male,上海
ORD_00005615,CUST_001986,Beauty,Skincare Set,4,106.56,426.25,2023-08-27,41,Male,杭州
ORD_00005616,CUST_000414,Beauty,Face Mask,4,48.01,192.05,2023-03-31,59,Female,南京
ORD_00005617,CUST_001302,Automotive,Tire Pump,1,413.83,413.83,2023-05-15,44,Female,北京
ORD_00005618,CUST_000155,Toys,Action Figure,4,146.35,585.39,2023-07-01,41,Female,北京
ORD_00005619,CUST_000439,Home & Garden,Vacuum Cleaner,3,367.58,1102.75,2023-02-22,51,Male,杭州
ORD_00005620,CUST_000544,Electronics,iPad,2,3351.38,6702.76,2023-12-22,49,Male,郑州
ORD_00005621,CUST_000609,Toys,Remote Car,5,51.09,255.43,2023-02-28,56,Male,广州
ORD_00005622,CUST_000824,Automotive,Car Accessories,2,368.9,737.79,2023-05-29,42,Female,青岛
ORD_00005623,CUST_000463,Food,Snack Box,4,50.48,201.93,2023-06-25,42,Female,北京
ORD_00005624,CUST_001522,Electronics,Gaming Laptop,4,705.44,2821.77,2023-05-09,49,Male,天津
ORD_00005625,CUST_001470,Food,Organic Tea,4,15.35,61.41,2023-12-20,56,Male,南京
ORD_00005626,CUST_000195,Food,Organic Tea,4,14.69,58.75,2023-03-22,38,Female,杭州
ORD_00005627,CUST_000690,Home & Garden,Coffee Maker,4,495.61,1982.44,2023-01-24,33,Male,郑州
ORD_00005628,CUST_000138,Toys,Remote Car,4,59.47,237.87,2023-06-20,62,Male,成都
ORD_00005629,CUST_001641,Toys,Board Game,4,119.19,476.78,2023-05-10,56,Female,西安
ORD_00005630,CUST_000974,Beauty,Skincare Set,4,89.76,359.05,2023-08-05,52,Male,长沙
ORD_00005631,CUST_000430,Sports,Running Shoes,4,160.11,640.44,2023-05-25,53,Female,广州
ORD_00005632,CUST_001630,Electronics,AirPods,1,695.96,695.96,2023-01-05,28,Female,郑州
ORD_00005633,CUST_001335,Home & Garden,Garden Tools,4,275.49,1101.96,2023-10-21,57,Male,南京
ORD_00005634,CUST_001034,Automotive,Car Accessories,1,324.67,324.67,2023-12-31,46,Female,武汉
ORD_00005635,CUST_000615,Beauty,Skincare Set,4,95.65,382.61,2023-12-17,54,Female,长沙
ORD_00005636,CUST_001359,Toys,Action Figure,3,151.09,453.26,2023-08-06,34,Male,西安
ORD_00005637,CUST_000642,Books,Python Programming,4,65.65,262.61,2023-11-25,56,Male,青岛
ORD_00005638,CUST_000849,Sports,Tennis Racket,5,468.12,2340.6,2023-04-08,32,Female,成都
ORD_00005639,CUST_000515,Food,Snack Box,3,37.47,112.41,2023-06-30,53,Female,南京
ORD_00005640,CUST_001056,Beauty,Perfume,2,15.82,31.64,2023-12-02,63,Female,长沙
ORD_00005641,CUST_001376,Automotive,Dash Cam,1,239.84,239.84,2023-11-11,48,Male,武汉
ORD_00005642,CUST_001122,Clothing,Sweater,1,347.13,347.13,2023-10-27,45,Female,长沙
ORD_00005643,CUST_001805,Electronics,Samsung Galaxy,1,4423.36,4423.36,2023-05-23,40,Male,长沙
ORD_00005644,CUST_001286,Health,Thermometer,3,205.96,617.87,2023-02-14,61,Female,天津
ORD_00005645,CUST_001058,Clothing,Sweater,5,337.81,1689.07,2023-02-03,61,Female,成都
ORD_00005646,CUST_001182,Beauty,Face Mask,4,44.09,176.37,2023-09-04,40,Female,重庆
ORD_00005647,CUST_000437,Health,Vitamins,5,25.9,129.49,2023-01-23,20,Male,苏州
ORD_00005648,CUST_001971,Automotive,Car Charger,3,259.56,778.67,2023-02-19,47,Male,长沙
ORD_00005649,CUST_001922,Beauty,Perfume,2,20.29,40.58,2023-01-20,46,Female,北京
ORD_00005650,CUST_000549,Food,Coffee Beans,4,15.8,63.19,2023-12-15,23,Female,杭州
ORD_00005651,CUST_001092,Automotive,Car Accessories,3,299.76,899.28,2023-05-03,56,Female,苏州
ORD_00005652,CUST_001259,Automotive,Car Cover,5,96.9,484.49,2023-01-04,43,Female,天津
ORD_00005653,CUST_001858,Beauty,Skincare Set,1,102.22,102.22,2023-03-14,41,Female,郑州
ORD_00005654,CUST_001915,Toys,Remote Car,1,56.51,56.51,2023-05-21,61,Male,天津
ORD_00005655,CUST_001489,Food,Coffee Beans,1,16.15,16.15,2023-09-20,50,Female,重庆
ORD_00005656,CUST_000123,Toys,Board Game,1,146.89,146.89,2023-08-12,64,Male,郑州
ORD_00005657,CUST_000411,Sports,Yoga Mat,3,207.6,622.79,2023-03-22,43,Female,长沙
ORD_00005658,CUST_000948,Clothing,Jacket,4,209.25,837.02,2023-12-29,20,Female,北京
ORD_00005659,CUST_000493,Clothing,Jacket,5,251.6,1258.0,2023-10-04,34,Male,广州
ORD_00005660,CUST_001529,Health,Protein Powder,4,278.71,1114.85,2023-09-15,49,Female,北京
ORD_00005661,CUST_001568,Home & Garden,Garden Tools,5,222.2,1111.02,2023-02-14,28,Male,广州
ORD_00005662,CUST_001729,Beauty,Skincare Set,4,124.17,496.67,2023-10-15,32,Female,郑州
ORD_00005663,CUST_000841,Home & Garden,Kitchen Set,2,502.8,1005.61,2023-10-06,64,Male,长沙
ORD_00005664,CUST_001762,Electronics,AirPods,2,999.08,1998.17,2023-08-30,39,Male,武汉
ORD_00005665,CUST_001299,Books,Data Science,4,24.54,98.15,2023-12-17,39,Male,西安
ORD_00005666,CUST_001733,Sports,Basketball,3,135.06,405.19,2023-03-02,65,Male,武汉
ORD_00005667,CUST_000547,Home & Garden,Vacuum Cleaner,4,381.11,1524.43,2023-01-17,45,Female,青岛
ORD_00005668,CUST_001324,Clothing,Sneakers,1,26.26,26.26,2023-03-19,63,Male,西安
ORD_00005669,CUST_000526,Health,Protein Powder,5,293.44,1467.21,2023-08-16,36,Female,重庆
ORD_00005670,CUST_001232,Books,Web Development,5,26.92,134.61,2023-10-30,53,Female,广州
ORD_00005671,CUST_000832,Books,Web Development,2,31.3,62.6,2023-07-31,51,Male,青岛
ORD_00005672,CUST_000233,Clothing,Jacket,3,261.86,785.57,2023-04-19,31,Female,广州
ORD_00005673,CUST_000394,Electronics,Samsung Galaxy,4,4571.72,18286.87,2023-04-04,65,Male,重庆
ORD_00005674,CUST_000503,Automotive,Car Accessories,1,359.6,359.6,2023-04-28,25,Female,重庆
ORD_00005675,CUST_001695,Home & Garden,Garden Tools,4,263.86,1055.43,2023-10-16,54,Female,广州
ORD_00005676,CUST_000951,Beauty,Face Mask,1,47.72,47.72,2023-01-19,67,Male,杭州
ORD_00005677,CUST_001147,Beauty,Skincare Set,5,94.39,471.93,2023-09-05,66,Male,成都
ORD_00005678,CUST_000865,Food,Honey,3,55.63,166.89,2023-10-25,51,Female,深圳
ORD_00005679,CUST_001855,Electronics,MacBook Pro,1,3621.42,3621.42,2023-10-18,38,Female,广州
ORD_00005680,CUST_000414,Clothing,Sneakers,5,27.95,139.75,2023-11-28,59,Female,南京
ORD_00005681,CUST_000559,Clothing,Dress,3,218.02,654.07,2023-09-05,41,Female,广州
ORD_00005682,CUST_000060,Books,AI Handbook,2,38.67,77.35,2023-08-10,67,Female,郑州
ORD_00005683,CUST_001618,Automotive,Car Accessories,1,315.48,315.48,2023-12-30,37,Male,成都
ORD_00005684,CUST_000569,Health,Vitamins,1,27.67,27.67,2023-04-23,49,Female,西安
ORD_00005685,CUST_001128,Clothing,Sweater,5,287.3,1436.5,2023-03-11,25,Male,北京
ORD_00005686,CUST_001320,Electronics,MacBook Pro,5,3023.4,15117.0,2023-02-08,31,Female,重庆
ORD_00005687,CUST_001974,Health,Massage Gun,3,122.39,367.16,2023-01-03,60,Female,郑州
ORD_00005688,CUST_000996,Automotive,Tire Pump,3,452.53,1357.6,2023-01-19,63,Female,深圳
ORD_00005689,CUST_000041,Electronics,iPad,4,2748.89,10995.56,2023-02-26,66,Male,苏州
ORD_00005690,CUST_001761,Electronics,Gaming Laptop,3,1014.54,3043.62,2023-05-21,52,Male,杭州
ORD_00005691,CUST_000643,Food,Chocolate,3,59.27,177.81,2023-07-31,60,Female,苏州
ORD_00005692,CUST_000611,Electronics,AirPods,1,973.27,973.27,2023-02-08,57,Female,北京
ORD_00005693,CUST_001845,Sports,Basketball,5,113.16,565.81,2023-04-19,56,Male,南京
ORD_00005694,CUST_001837,Sports,Yoga Mat,2,199.58,399.16,2023-07-28,54,Female,深圳
ORD_00005695,CUST_001376,Health,Vitamins,5,31.13,155.66,2023-05-06,48,Male,武汉
ORD_00005696,CUST_001814,Electronics,Gaming Laptop,5,702.21,3511.04,2023-04-02,38,Female,武汉
ORD_00005697,CUST_000813,Health,Massage Gun,5,107.37,536.84,2023-09-16,25,Male,天津
ORD_00005698,CUST_001726,Clothing,Dress,1,198.13,198.13,2023-09-26,38,Male,北京
ORD_00005699,CUST_000484,Clothing,Jeans,1,278.94,278.94,2023-06-20,21,Male,深圳
ORD_00005700,CUST_001170,Automotive,Car Charger,2,202.03,404.06,2023-02-21,55,Male,成都
ORD_00005701,CUST_001025,Clothing,Jeans,5,215.4,1076.98,2023-07-06,61,Male,长沙
ORD_00005702,CUST_001069,Health,Vitamins,2,26.88,53.76,2023-01-19,66,Male,重庆
ORD_00005703,CUST_001698,Food,Organic Tea,4,15.7,62.79,2023-10-31,38,Female,青岛
ORD_00005704,CUST_001945,Automotive,Car Cover,5,81.4,407.01,2023-08-24,29,Female,郑州
ORD_00005705,CUST_001908,Toys,Board Game,5,159.91,799.55,2023-11-19,36,Male,郑州
ORD_00005706,CUST_000516,Beauty,Face Mask,4,35.44,141.76,2023-07-08,24,Female,长沙
ORD_00005707,CUST_001812,Electronics,Gaming Laptop,4,961.82,3847.28,2023-07-08,69,Male,重庆
ORD_00005708,CUST_000488,Food,Chocolate,5,65.28,326.38,2023-07-13,58,Male,广州
ORD_00005709,CUST_000251,Automotive,Car Cover,4,90.07,360.28,2023-04-22,49,Male,重庆
ORD_00005710,CUST_001653,Home & Garden,Kitchen Set,5,492.09,2460.46,2023-11-07,55,Male,成都
ORD_00005711,CUST_000675,Food,Organic Tea,1,14.46,14.46,2023-04-25,38,Female,上海
ORD_00005712,CUST_001510,Sports,Dumbbells,3,213.38,640.14,2023-04-21,63,Male,成都
ORD_00005713,CUST_001651,Automotive,Car Charger,5,211.57,1057.85,2023-09-13,21,Female,成都
ORD_00005714,CUST_001524,Books,Web Development,5,29.43,147.14,2023-08-16,26,Male,苏州
ORD_00005715,CUST_001916,Beauty,Skincare Set,3,127.01,381.04,2023-12-08,56,Female,成都
ORD_00005716,CUST_000447,Clothing,Jacket,2,227.7,455.4,2023-06-25,29,Male,重庆
ORD_00005717,CUST_000219,Clothing,Sweater,3,290.01,870.03,2023-09-06,45,Female,青岛
ORD_00005718,CUST_000439,Home & Garden,Coffee Maker,4,474.46,1897.84,2023-12-27,51,Male,杭州
ORD_00005719,CUST_000901,Sports,Basketball,2,139.75,279.49,2023-10-21,22,Female,重庆
ORD_00005720,CUST_000521,Food,Organic Tea,2,13.19,26.39,2023-11-30,46,Male,上海
ORD_00005721,CUST_000115,Beauty,Face Mask,3,46.6,139.8,2023-10-23,47,Female,武汉
ORD_00005722,CUST_001093,Sports,Yoga Mat,2,223.17,446.35,2023-04-17,54,Female,杭州
ORD_00005723,CUST_001433,Clothing,Jeans,2,288.76,577.51,2023-06-27,63,Male,上海
ORD_00005724,CUST_000649,Toys,Action Figure,5,137.69,688.43,2023-03-23,22,Female,青岛
ORD_00005725,CUST_000868,Beauty,Hair Dryer,1,142.79,142.79,2023-03-05,21,Male,深圳
ORD_00005726,CUST_001399,Books,Web Development,5,31.84,159.18,2023-04-03,66,Male,天津
ORD_00005727,CUST_001973,Home & Garden,Coffee Maker,3,483.9,1451.71,2023-03-03,36,Male,深圳
ORD_00005728,CUST_001802,Automotive,Tire Pump,3,441.31,1323.93,2023-08-25,20,Female,苏州
ORD_00005729,CUST_001919,Clothing,Jacket,5,226.88,1134.42,2023-06-16,20,Female,重庆
ORD_00005730,CUST_000744,Beauty,Hair Dryer,3,147.68,443.03,2023-07-31,49,Male,苏州
ORD_00005731,CUST_001466,Sports,Yoga Mat,2,201.28,402.56,2023-01-11,53,Female,北京
ORD_00005732,CUST_001683,Home & Garden,Garden Tools,1,258.33,258.33,2023-03-22,69,Male,西安
ORD_00005733,CUST_000044,Food,Honey,3,57.8,173.41,2023-04-20,66,Female,苏州
ORD_00005734,CUST_001981,Food,Chocolate,5,80.9,404.49,2023-10-15,19,Female,郑州
ORD_00005735,CUST_000072,Automotive,Car Charger,4,234.18,936.71,2023-05-06,42,Female,长沙
ORD_00005736,CUST_001357,Automotive,Car Accessories,1,348.85,348.85,2023-03-27,18,Male,重庆
ORD_00005737,CUST_001927,Electronics,iPad,3,3256.37,9769.11,2023-10-28,55,Male,天津
ORD_00005738,CUST_001415,Automotive,Tire Pump,5,338.3,1691.48,2023-12-16,65,Male,成都
ORD_00005739,CUST_001376,Books,Web Development,3,28.19,84.57,2023-10-30,48,Male,武汉
ORD_00005740,CUST_000519,Toys,Puzzle,5,137.4,686.99,2023-07-31,47,Female,上海
ORD_00005741,CUST_000788,Home & Garden,Garden Tools,4,217.81,871.25,2023-11-17,39,Female,杭州
ORD_00005742,CUST_001309,Health,First Aid Kit,3,100.1,300.29,2023-08-25,35,Female,上海
ORD_00005743,CUST_000744,Automotive,Car Accessories,1,295.5,295.5,2023-12-22,49,Male,苏州
ORD_00005744,CUST_001404,Clothing,Jeans,4,268.27,1073.1,2023-04-01,44,Male,南京
ORD_00005745,CUST_001096,Books,Web Development,2,29.56,59.13,2023-07-05,35,Female,天津
ORD_00005746,CUST_001757,Beauty,Makeup Kit,4,132.46,529.84,2023-06-12,34,Male,长沙
ORD_00005747,CUST_000796,Electronics,iPhone 14,3,1813.89,5441.68,2023-12-27,34,Male,苏州
ORD_00005748,CUST_001864,Sports,Tennis Racket,3,449.67,1349.01,2023-11-10,49,Male,苏州
ORD_00005749,CUST_001900,Books,AI Handbook,2,41.28,82.56,2023-07-03,29,Male,长沙
ORD_00005750,CUST_000617,Electronics,Gaming Laptop,5,718.28,3591.42,2023-05-04,64,Female,武汉
ORD_00005751,CUST_001918,Automotive,Dash Cam,5,197.69,988.46,2023-03-19,33,Female,郑州
ORD_00005752,CUST_000483,Home & Garden,Garden Tools,2,237.68,475.36,2023-12-26,51,Male,深圳
